trial_id,participant_id,chain_id,domain,round_num,score,n_actions,chain_pos,condition,score_efficiency,round_num_abs,round_num_abs_centered,participant_or_chain_id
2,2,4,decorations,1,0.0,6,1,chain,0.0,1,-19.177350427350426,chain_4
2,2,4,decorations,2,0.0,3,1,chain,0.0,2,-18.177350427350426,chain_4
2,2,4,decorations,3,0.0,3,1,chain,0.0,3,-17.177350427350426,chain_4
2,2,4,decorations,4,0.0,5,1,chain,0.0,4,-16.177350427350426,chain_4
2,2,4,decorations,5,0.0,3,1,chain,0.0,5,-15.177350427350426,chain_4
2,2,4,decorations,6,0.0,5,1,chain,0.0,6,-14.177350427350426,chain_4
2,2,4,decorations,7,50.0,2,1,chain,25.0,7,-13.177350427350426,chain_4
2,2,4,decorations,8,0.0,10,1,chain,0.0,8,-12.177350427350426,chain_4
2,2,4,decorations,9,0.0,3,1,chain,0.0,9,-11.177350427350426,chain_4
2,2,4,decorations,10,0.0,6,1,chain,0.0,10,-10.177350427350426,chain_4
3,2,5,animals,1,0.0,7,1,chain,0.0,1,-19.177350427350426,chain_5
3,2,5,animals,2,30.0,7,1,chain,4.285714285714286,2,-18.177350427350426,chain_5
3,2,5,animals,3,0.0,9,1,chain,0.0,3,-17.177350427350426,chain_5
3,2,5,animals,4,0.0,2,1,chain,0.0,4,-16.177350427350426,chain_5
3,2,5,animals,5,10.0,1,1,chain,10.0,5,-15.177350427350426,chain_5
3,2,5,animals,6,0.0,4,1,chain,0.0,6,-14.177350427350426,chain_5
3,2,5,animals,7,10.0,6,1,chain,1.6666666666666667,7,-13.177350427350426,chain_5
3,2,5,animals,8,30.0,7,1,chain,4.285714285714286,8,-12.177350427350426,chain_5
3,2,5,animals,9,0.0,5,1,chain,0.0,9,-11.177350427350426,chain_5
3,2,5,animals,10,0.0,2,1,chain,0.0,10,-10.177350427350426,chain_5
4,2,1,cooking,1,40.0,3,1,chain,13.333333333333334,1,-19.177350427350426,chain_1
4,2,1,cooking,2,60.0,4,1,chain,15.0,2,-18.177350427350426,chain_1
4,2,1,cooking,3,100.0,6,1,chain,16.666666666666668,3,-17.177350427350426,chain_1
4,2,1,cooking,4,60.0,3,1,chain,20.0,4,-16.177350427350426,chain_1
4,2,1,cooking,5,0.0,8,1,chain,0.0,5,-15.177350427350426,chain_1
4,2,1,cooking,6,40.0,3,1,chain,13.333333333333334,6,-14.177350427350426,chain_1
4,2,1,cooking,7,60.0,3,1,chain,20.0,7,-13.177350427350426,chain_1
4,2,1,cooking,8,0.0,7,1,chain,0.0,8,-12.177350427350426,chain_1
4,2,1,cooking,9,60.0,3,1,chain,20.0,9,-11.177350427350426,chain_1
4,2,1,cooking,10,40.0,3,1,chain,13.333333333333334,10,-10.177350427350426,chain_1
5,3,2,cooking,1,20.0,9,1,chain,2.2222222222222223,1,-19.177350427350426,chain_2
5,3,2,cooking,2,80.0,9,1,chain,8.88888888888889,2,-18.177350427350426,chain_2
5,3,2,cooking,3,100.0,7,1,chain,14.285714285714286,3,-17.177350427350426,chain_2
5,3,2,cooking,4,20.0,8,1,chain,2.5,4,-16.177350427350426,chain_2
5,3,2,cooking,5,0.0,6,1,chain,0.0,5,-15.177350427350426,chain_2
5,3,2,cooking,6,100.0,6,1,chain,16.666666666666668,6,-14.177350427350426,chain_2
5,3,2,cooking,7,60.0,7,1,chain,8.571428571428571,7,-13.177350427350426,chain_2
5,3,2,cooking,8,100.0,8,1,chain,12.5,8,-12.177350427350426,chain_2
5,3,2,cooking,9,100.0,6,1,chain,16.666666666666668,9,-11.177350427350426,chain_2
5,3,2,cooking,10,20.0,8,1,chain,2.5,10,-10.177350427350426,chain_2
7,4,3,decorations,1,0.0,4,2,chain,0.0,11,-9.177350427350426,chain_3
7,4,3,decorations,2,0.0,3,2,chain,0.0,12,-8.177350427350426,chain_3
7,4,3,decorations,3,25.0,2,2,chain,12.5,13,-7.177350427350426,chain_3
7,4,3,decorations,4,0.0,4,2,chain,0.0,14,-6.177350427350426,chain_3
7,4,3,decorations,5,25.0,2,2,chain,12.5,15,-5.177350427350426,chain_3
7,4,3,decorations,6,0.0,3,2,chain,0.0,16,-4.177350427350426,chain_3
7,4,3,decorations,7,55.0,3,2,chain,18.333333333333332,17,-3.177350427350426,chain_3
7,4,3,decorations,8,25.0,4,2,chain,6.25,18,-2.177350427350426,chain_3
7,4,3,decorations,9,25.0,4,2,chain,6.25,19,-1.1773504273504258,chain_3
7,4,3,decorations,10,25.0,3,2,chain,8.333333333333334,20,-0.17735042735042583,chain_3
8,2,7,potions,1,0.0,5,1,chain,0.0,1,-19.177350427350426,chain_7
8,2,7,potions,2,30.0,2,1,chain,15.0,2,-18.177350427350426,chain_7
8,2,7,potions,3,60.0,4,1,chain,15.0,3,-17.177350427350426,chain_7
8,2,7,potions,4,0.0,4,1,chain,0.0,4,-16.177350427350426,chain_7
8,2,7,potions,5,0.0,5,1,chain,0.0,5,-15.177350427350426,chain_7
8,2,7,potions,6,0.0,4,1,chain,0.0,6,-14.177350427350426,chain_7
8,2,7,potions,7,30.0,5,1,chain,6.0,7,-13.177350427350426,chain_7
8,2,7,potions,8,30.0,4,1,chain,7.5,8,-12.177350427350426,chain_7
8,2,7,potions,9,0.0,2,1,chain,0.0,9,-11.177350427350426,chain_7
8,2,7,potions,10,0.0,5,1,chain,0.0,10,-10.177350427350426,chain_7
10,4,4,decorations,1,20.0,2,2,chain,10.0,11,-9.177350427350426,chain_4
10,4,4,decorations,2,25.0,2,2,chain,12.5,12,-8.177350427350426,chain_4
10,4,4,decorations,3,25.0,3,2,chain,8.333333333333334,13,-7.177350427350426,chain_4
10,4,4,decorations,4,25.0,3,2,chain,8.333333333333334,14,-6.177350427350426,chain_4
10,4,4,decorations,5,25.0,2,2,chain,12.5,15,-5.177350427350426,chain_4
10,4,4,decorations,6,25.0,2,2,chain,12.5,16,-4.177350427350426,chain_4
10,4,4,decorations,7,25.0,3,2,chain,8.333333333333334,17,-3.177350427350426,chain_4
10,4,4,decorations,8,25.0,3,2,chain,8.333333333333334,18,-2.177350427350426,chain_4
10,4,4,decorations,9,25.0,2,2,chain,12.5,19,-1.1773504273504258,chain_4
10,4,4,decorations,10,25.0,4,2,chain,6.25,20,-0.17735042735042583,chain_4
11,4,5,animals,2,15.0,4,3,chain,3.75,22,1.8226495726495742,chain_5
11,4,5,animals,3,0.0,5,3,chain,0.0,23,2.822649572649574,chain_5
11,4,5,animals,4,0.0,5,3,chain,0.0,24,3.822649572649574,chain_5
11,4,5,animals,5,15.0,3,3,chain,5.0,25,4.822649572649574,chain_5
11,4,5,animals,6,0.0,5,3,chain,0.0,26,5.822649572649574,chain_5
11,4,5,animals,7,15.0,7,3,chain,2.142857142857143,27,6.822649572649574,chain_5
11,4,5,animals,8,0.0,5,3,chain,0.0,28,7.822649572649574,chain_5
11,4,5,animals,9,20.0,3,3,chain,6.666666666666667,29,8.822649572649574,chain_5
11,4,5,animals,10,30.0,4,3,chain,7.5,30,9.822649572649574,chain_5
12,3,7,potions,1,0.0,7,2,chain,0.0,11,-9.177350427350426,chain_7
12,3,7,potions,2,100.0,7,2,chain,14.285714285714286,12,-8.177350427350426,chain_7
12,3,7,potions,3,100.0,6,2,chain,16.666666666666668,13,-7.177350427350426,chain_7
12,3,7,potions,4,30.0,6,2,chain,5.0,14,-6.177350427350426,chain_7
12,3,7,potions,5,30.0,7,2,chain,4.285714285714286,15,-5.177350427350426,chain_7
12,3,7,potions,6,60.0,6,2,chain,10.0,16,-4.177350427350426,chain_7
12,3,7,potions,7,60.0,6,2,chain,10.0,17,-3.177350427350426,chain_7
12,3,7,potions,8,100.0,5,2,chain,20.0,18,-2.177350427350426,chain_7
12,3,7,potions,9,100.0,5,2,chain,20.0,19,-1.1773504273504258,chain_7
12,3,7,potions,10,100.0,6,2,chain,16.666666666666668,20,-0.17735042735042583,chain_7
13,8,1,cooking,1,20.0,4,2,chain,5.0,11,-9.177350427350426,chain_1
13,8,1,cooking,2,40.0,3,2,chain,13.333333333333334,12,-8.177350427350426,chain_1
13,8,1,cooking,3,60.0,4,2,chain,15.0,13,-7.177350427350426,chain_1
13,8,1,cooking,4,80.0,3,2,chain,26.666666666666668,14,-6.177350427350426,chain_1
13,8,1,cooking,5,40.0,2,2,chain,20.0,15,-5.177350427350426,chain_1
13,8,1,cooking,6,80.0,3,2,chain,26.666666666666668,16,-4.177350427350426,chain_1
13,8,1,cooking,7,0.0,3,2,chain,0.0,17,-3.177350427350426,chain_1
13,8,1,cooking,8,20.0,3,2,chain,6.666666666666667,18,-2.177350427350426,chain_1
13,8,1,cooking,9,40.0,2,2,chain,20.0,19,-1.1773504273504258,chain_1
13,8,1,cooking,10,80.0,3,2,chain,26.666666666666668,20,-0.17735042735042583,chain_1
14,3,5,animals,1,0.0,9,2,chain,0.0,11,-9.177350427350426,chain_5
14,3,5,animals,2,0.0,11,2,chain,0.0,12,-8.177350427350426,chain_5
14,3,5,animals,3,0.0,5,2,chain,0.0,13,-7.177350427350426,chain_5
14,3,5,animals,4,0.0,8,2,chain,0.0,14,-6.177350427350426,chain_5
14,3,5,animals,5,30.0,12,2,chain,2.5,15,-5.177350427350426,chain_5
14,3,5,animals,6,35.0,12,2,chain,2.9166666666666665,16,-4.177350427350426,chain_5
14,3,5,animals,7,20.0,13,2,chain,1.5384615384615385,17,-3.177350427350426,chain_5
14,3,5,animals,8,35.0,13,2,chain,2.6923076923076925,18,-2.177350427350426,chain_5
14,3,5,animals,9,35.0,16,2,chain,2.1875,19,-1.1773504273504258,chain_5
14,3,5,animals,10,35.0,29,2,chain,1.206896551724138,20,-0.17735042735042583,chain_5
15,8,2,cooking,1,40.0,2,2,chain,20.0,11,-9.177350427350426,chain_2
15,8,2,cooking,2,20.0,2,2,chain,10.0,12,-8.177350427350426,chain_2
15,8,2,cooking,3,40.0,2,2,chain,20.0,13,-7.177350427350426,chain_2
15,8,2,cooking,4,40.0,2,2,chain,20.0,14,-6.177350427350426,chain_2
15,8,2,cooking,5,20.0,2,2,chain,10.0,15,-5.177350427350426,chain_2
15,8,2,cooking,6,40.0,2,2,chain,20.0,16,-4.177350427350426,chain_2
15,8,2,cooking,7,40.0,2,2,chain,20.0,17,-3.177350427350426,chain_2
15,8,2,cooking,8,40.0,2,2,chain,20.0,18,-2.177350427350426,chain_2
15,8,2,cooking,9,40.0,2,2,chain,20.0,19,-1.1773504273504258,chain_2
15,8,2,cooking,10,40.0,2,2,chain,20.0,20,-0.17735042735042583,chain_2
16,8,3,decorations,2,50.0,2,3,chain,25.0,22,1.8226495726495742,chain_3
16,8,3,decorations,3,20.0,1,3,chain,20.0,23,2.822649572649574,chain_3
16,8,3,decorations,4,25.0,1,3,chain,25.0,24,3.822649572649574,chain_3
16,8,3,decorations,5,25.0,2,3,chain,12.5,25,4.822649572649574,chain_3
16,8,3,decorations,6,30.0,1,3,chain,30.0,26,5.822649572649574,chain_3
16,8,3,decorations,7,0.0,2,3,chain,0.0,27,6.822649572649574,chain_3
16,8,3,decorations,8,25.0,1,3,chain,25.0,28,7.822649572649574,chain_3
16,8,3,decorations,9,0.0,1,3,chain,0.0,29,8.822649572649574,chain_3
16,8,3,decorations,10,30.0,1,3,chain,30.0,30,9.822649572649574,chain_3
18,13,4,decorations,1,80.0,11,3,chain,7.2727272727272725,21,0.8226495726495742,chain_4
18,13,4,decorations,2,25.0,11,3,chain,2.272727272727273,22,1.8226495726495742,chain_4
18,13,4,decorations,3,50.0,7,3,chain,7.142857142857143,23,2.822649572649574,chain_4
18,13,4,decorations,4,0.0,10,3,chain,0.0,24,3.822649572649574,chain_4
18,13,4,decorations,5,0.0,9,3,chain,0.0,25,4.822649572649574,chain_4
18,13,4,decorations,6,0.0,5,3,chain,0.0,26,5.822649572649574,chain_4
18,13,4,decorations,7,80.0,8,3,chain,10.0,27,6.822649572649574,chain_4
18,13,4,decorations,8,70.0,9,3,chain,7.777777777777778,28,7.822649572649574,chain_4
18,13,4,decorations,9,0.0,5,3,chain,0.0,29,8.822649572649574,chain_4
18,13,4,decorations,10,25.0,7,3,chain,3.5714285714285716,30,9.822649572649574,chain_4
19,3,3,decorations,1,0.0,9,1,chain,0.0,1,-19.177350427350426,chain_3
19,3,3,decorations,2,100.0,8,1,chain,12.5,2,-18.177350427350426,chain_3
19,3,3,decorations,3,70.0,7,1,chain,10.0,3,-17.177350427350426,chain_3
19,3,3,decorations,4,20.0,5,1,chain,4.0,4,-16.177350427350426,chain_3
19,3,3,decorations,5,75.0,3,1,chain,25.0,5,-15.177350427350426,chain_3
19,3,3,decorations,6,70.0,7,1,chain,10.0,6,-14.177350427350426,chain_3
19,3,3,decorations,7,100.0,7,1,chain,14.285714285714286,7,-13.177350427350426,chain_3
19,3,3,decorations,8,20.0,5,1,chain,4.0,8,-12.177350427350426,chain_3
19,3,3,decorations,9,100.0,5,1,chain,20.0,9,-11.177350427350426,chain_3
19,3,3,decorations,10,100.0,5,1,chain,20.0,10,-10.177350427350426,chain_3
21,13,8,potions,1,10.0,12,1,chain,0.8333333333333334,1,-19.177350427350426,chain_8
21,13,8,potions,2,100.0,5,1,chain,20.0,2,-18.177350427350426,chain_8
21,13,8,potions,3,100.0,6,1,chain,16.666666666666668,3,-17.177350427350426,chain_8
21,13,8,potions,4,100.0,5,1,chain,20.0,4,-16.177350427350426,chain_8
21,13,8,potions,5,30.0,8,1,chain,3.75,5,-15.177350427350426,chain_8
21,13,8,potions,6,0.0,6,1,chain,0.0,6,-14.177350427350426,chain_8
21,13,8,potions,7,100.0,4,1,chain,25.0,7,-13.177350427350426,chain_8
21,13,8,potions,8,0.0,5,1,chain,0.0,8,-12.177350427350426,chain_8
21,13,8,potions,9,0.0,9,1,chain,0.0,9,-11.177350427350426,chain_8
21,13,8,potions,10,10.0,6,1,chain,1.6666666666666667,10,-10.177350427350426,chain_8
23,13,5,animals,1,0.0,9,4,chain,0.0,31,10.822649572649574,chain_5
23,13,5,animals,2,30.0,12,4,chain,2.5,32,11.822649572649574,chain_5
23,13,5,animals,3,0.0,13,4,chain,0.0,33,12.822649572649574,chain_5
23,13,5,animals,4,0.0,27,4,chain,0.0,34,13.822649572649574,chain_5
23,13,5,animals,5,50.0,17,4,chain,2.9411764705882355,35,14.822649572649574,chain_5
23,13,5,animals,6,0.0,15,4,chain,0.0,36,15.822649572649574,chain_5
23,13,5,animals,7,65.0,14,4,chain,4.642857142857143,37,16.822649572649574,chain_5
23,13,5,animals,8,65.0,15,4,chain,4.333333333333333,38,17.822649572649574,chain_5
23,13,5,animals,9,0.0,18,4,chain,0.0,39,18.822649572649574,chain_5
23,13,5,animals,10,65.0,23,4,chain,2.8260869565217392,40,19.822649572649574,chain_5
25,13,1,cooking,1,80.0,11,3,chain,7.2727272727272725,21,0.8226495726495742,chain_1
25,13,1,cooking,2,80.0,9,3,chain,8.88888888888889,22,1.8226495726495742,chain_1
25,13,1,cooking,3,80.0,8,3,chain,10.0,23,2.822649572649574,chain_1
25,13,1,cooking,4,0.0,6,3,chain,0.0,24,3.822649572649574,chain_1
25,13,1,cooking,5,0.0,7,3,chain,0.0,25,4.822649572649574,chain_1
25,13,1,cooking,6,0.0,4,3,chain,0.0,26,5.822649572649574,chain_1
25,13,1,cooking,7,80.0,4,3,chain,20.0,27,6.822649572649574,chain_1
25,13,1,cooking,8,80.0,5,3,chain,16.0,28,7.822649572649574,chain_1
25,13,1,cooking,9,60.0,5,3,chain,12.0,29,8.822649572649574,chain_1
25,13,1,cooking,10,0.0,5,3,chain,0.0,30,9.822649572649574,chain_1
26,18,2,cooking,1,0.0,9,3,chain,0.0,21,0.8226495726495742,chain_2
26,18,2,cooking,2,100.0,7,3,chain,14.285714285714286,22,1.8226495726495742,chain_2
26,18,2,cooking,3,0.0,7,3,chain,0.0,23,2.822649572649574,chain_2
26,18,2,cooking,4,80.0,5,3,chain,16.0,24,3.822649572649574,chain_2
26,18,2,cooking,5,60.0,6,3,chain,10.0,25,4.822649572649574,chain_2
26,18,2,cooking,6,80.0,5,3,chain,16.0,26,5.822649572649574,chain_2
26,18,2,cooking,7,100.0,6,3,chain,16.666666666666668,27,6.822649572649574,chain_2
26,18,2,cooking,8,100.0,8,3,chain,12.5,28,7.822649572649574,chain_2
26,18,2,cooking,9,60.0,8,3,chain,7.5,29,8.822649572649574,chain_2
26,18,2,cooking,10,80.0,11,3,chain,7.2727272727272725,30,9.822649572649574,chain_2
27,18,3,decorations,1,0.0,8,4,chain,0.0,31,10.822649572649574,chain_3
27,18,3,decorations,2,70.0,7,4,chain,10.0,32,11.822649572649574,chain_3
27,18,3,decorations,3,80.0,6,4,chain,13.333333333333334,33,12.822649572649574,chain_3
27,18,3,decorations,4,100.0,7,4,chain,14.285714285714286,34,13.822649572649574,chain_3
27,18,3,decorations,5,70.0,4,4,chain,17.5,35,14.822649572649574,chain_3
27,18,3,decorations,6,75.0,6,4,chain,12.5,36,15.822649572649574,chain_3
27,18,3,decorations,7,70.0,7,4,chain,10.0,37,16.822649572649574,chain_3
27,18,3,decorations,8,100.0,6,4,chain,16.666666666666668,38,17.822649572649574,chain_3
27,18,3,decorations,9,100.0,4,4,chain,25.0,39,18.822649572649574,chain_3
27,18,3,decorations,10,100.0,4,4,chain,25.0,40,19.822649572649574,chain_3
28,18,4,decorations,1,70.0,4,4,chain,17.5,31,10.822649572649574,chain_4
28,18,4,decorations,2,0.0,2,4,chain,0.0,32,11.822649572649574,chain_4
28,18,4,decorations,3,100.0,4,4,chain,25.0,33,12.822649572649574,chain_4
28,18,4,decorations,4,55.0,2,4,chain,27.5,34,13.822649572649574,chain_4
28,18,4,decorations,5,100.0,4,4,chain,25.0,35,14.822649572649574,chain_4
28,18,4,decorations,6,50.0,4,4,chain,12.5,36,15.822649572649574,chain_4
28,18,4,decorations,7,50.0,5,4,chain,10.0,37,16.822649572649574,chain_4
28,18,4,decorations,8,100.0,4,4,chain,25.0,38,17.822649572649574,chain_4
28,18,4,decorations,9,100.0,4,4,chain,25.0,39,18.822649572649574,chain_4
28,18,4,decorations,10,70.0,4,4,chain,17.5,40,19.822649572649574,chain_4
29,18,8,potions,1,100.0,7,2,chain,14.285714285714286,11,-9.177350427350426,chain_8
29,18,8,potions,2,0.0,8,2,chain,0.0,12,-8.177350427350426,chain_8
29,18,8,potions,3,100.0,5,2,chain,20.0,13,-7.177350427350426,chain_8
29,18,8,potions,4,100.0,6,2,chain,16.666666666666668,14,-6.177350427350426,chain_8
29,18,8,potions,5,100.0,6,2,chain,16.666666666666668,15,-5.177350427350426,chain_8
29,18,8,potions,6,100.0,6,2,chain,16.666666666666668,16,-4.177350427350426,chain_8
29,18,8,potions,7,60.0,7,2,chain,8.571428571428571,17,-3.177350427350426,chain_8
29,18,8,potions,8,100.0,7,2,chain,14.285714285714286,18,-2.177350427350426,chain_8
29,18,8,potions,9,100.0,6,2,chain,16.666666666666668,19,-1.1773504273504258,chain_8
29,18,8,potions,10,100.0,6,2,chain,16.666666666666668,20,-0.17735042735042583,chain_8
30,17,7,potions,1,30.0,7,3,chain,4.285714285714286,21,0.8226495726495742,chain_7
30,17,7,potions,2,40.0,4,3,chain,10.0,22,1.8226495726495742,chain_7
30,17,7,potions,3,60.0,5,3,chain,12.0,23,2.822649572649574,chain_7
30,17,7,potions,4,60.0,9,3,chain,6.666666666666667,24,3.822649572649574,chain_7
30,17,7,potions,5,100.0,2,3,chain,50.0,25,4.822649572649574,chain_7
30,17,7,potions,6,100.0,4,3,chain,25.0,26,5.822649572649574,chain_7
30,17,7,potions,7,60.0,5,3,chain,12.0,27,6.822649572649574,chain_7
30,17,7,potions,8,60.0,7,3,chain,8.571428571428571,28,7.822649572649574,chain_7
30,17,7,potions,9,30.0,8,3,chain,3.75,29,8.822649572649574,chain_7
30,17,7,potions,10,100.0,6,3,chain,16.666666666666668,30,9.822649572649574,chain_7
31,19,8,potions,1,0.0,6,3,chain,0.0,21,0.8226495726495742,chain_8
31,19,8,potions,2,60.0,2,3,chain,30.0,22,1.8226495726495742,chain_8
31,19,8,potions,3,100.0,2,3,chain,50.0,23,2.822649572649574,chain_8
31,19,8,potions,4,100.0,2,3,chain,50.0,24,3.822649572649574,chain_8
31,19,8,potions,5,0.0,5,3,chain,0.0,25,4.822649572649574,chain_8
31,19,8,potions,6,100.0,2,3,chain,50.0,26,5.822649572649574,chain_8
31,19,8,potions,7,100.0,2,3,chain,50.0,27,6.822649572649574,chain_8
31,19,8,potions,8,0.0,3,3,chain,0.0,28,7.822649572649574,chain_8
31,19,8,potions,9,30.0,2,3,chain,15.0,29,8.822649572649574,chain_8
31,19,8,potions,10,0.0,2,3,chain,0.0,30,9.822649572649574,chain_8
32,19,6,animals,1,0.0,7,1,chain,0.0,1,-19.177350427350426,chain_6
32,19,6,animals,2,0.0,5,1,chain,0.0,2,-18.177350427350426,chain_6
32,19,6,animals,3,20.0,2,1,chain,10.0,3,-17.177350427350426,chain_6
32,19,6,animals,4,10.0,2,1,chain,5.0,4,-16.177350427350426,chain_6
32,19,6,animals,5,10.0,2,1,chain,5.0,5,-15.177350427350426,chain_6
32,19,6,animals,6,0.0,3,1,chain,0.0,6,-14.177350427350426,chain_6
32,19,6,animals,7,20.0,2,1,chain,10.0,7,-13.177350427350426,chain_6
32,19,6,animals,8,0.0,3,1,chain,0.0,8,-12.177350427350426,chain_6
